,Answers,BERT,DistilBERT,Gold_1,Gold_2,BERT_METEOR,DistilBERT_METEOR,BERT_GLEU,DistilBERT_GLEU
8922,['a true character and gentleman'],a true character and gentleman of the game,a true character and gentleman of the game,a true character and gentleman,,0.8315772879114703,0.8315772879114703,0.5384615384615384,0.5384615384615384
8923,['a good one'],good,good moment,a good one,,0.27480916030534347,0.2562277580071174,0.16666666666666666,0.16666666666666666
8929,['remind people of our humanity'],to remind people of our humanity,to remind people of our humanity,remind people of our humanity,,0.8924634862556627,0.8924634862556627,0.7777777777777778,0.7777777777777778
8936,"[""remove iowa's front running status""]",the sooner we remove iowa ' s frontrunning status,sooner we remove iowa ' s frontrunning status,remove iowa's front running status,,0.24999999999999997,0.25852782764811494,0.07692307692307693,0.09090909090909091
8940,['burts bees baby'],burt ' s bees baby™,burt ' s bees baby,burts bees baby,,0.4260355029585799,0.710070497231927,0.1,0.3
8941,['flotus and potus'],@ flotus and @ potus,flotus,flotus and potus,,0.710070497231927,0.27480916030534347,1.0,0.16666666666666666
8943,['because it reflects our values.'],our value system says we should,our value system says we should,because it reflects our values.,,0.13872832369942195,0.13872832369942195,0.05555555555555555,0.05555555555555555
8949,['the 2018 grammys'],# emma,emma,the 2018 grammys,,0.0,0.0,0.0,0.0
8950,['there is no determined pick number'],no determined pick number,no,there is no determined pick number,,0.648681166136712,0.14257425742574256,0.5555555555555556,0.05555555555555555
8954,['the tonight show and @jimmyfallon'],the tonight show,fallontonight,the tonight show and @jimmyfallon,,0.5762995646266178,0.0,0.42857142857142855,0.0
8955,['6 miles ne of steprock'],6 miles ne of steprock,6 miles ne of steprock,6 miles ne of steprock,,0.9263770987333779,0.9263770987333779,1.0,1.0
8966,['the king and queen of bhutan'],the king and queen of bhutan,king and queen of bhutan,the king and queen of bhutan,,0.9367162081329405,0.7972264188755404,1.0,0.7777777777777778
8967,['chrisrock was stopped by cops'],stopped by the cops,"my heart legit dropped , i ' m not kidding",chrisrock was stopped by cops,,0.49896845751432695,0.0,0.2857142857142857,0.0
8973,['every 5 minutes'],5min,5min,every 5 minutes,,0.0,0.0,0.0,0.0
8974,['black lives matter'],# emu black lives matter,emu black lives matter protest today,black lives matter,,0.7877230735428918,0.745799436575623,0.6,0.3333333333333333
8976,['it was terrible'],terrible,terrible,it was terrible,,0.27480916030534347,0.27480916030534347,0.16666666666666666,0.16666666666666666
8981,['that they will stay up'],we will stay up,we will stay up,that they will stay up,,0.5535351327598699,0.5535351327598699,0.42857142857142855,0.42857142857142855
8982,['nyc pride grand marshall'],nyc pride grand marshall,nyc pride grand marshall,nyc pride grand marshall,,0.9113970384220804,0.9113970384220804,1.0,1.0
8989,['they were laughing'],having some laughs,laughs,they were laughing,,0.24,0.27480916030534347,0.0,0.0
8991,['their professionalism and courtesy'],their professionalism and courtesy,professionalism and courtesy,their professionalism and courtesy,,0.9113970384220804,0.6988199445078672,1.0,0.6
8993,"[""seeing tom petty's last show""]",my video of tom petty ’ s last show,my video of tom petty ’ s last show ever last monday,seeing tom petty's last show,,0.41667331261179036,0.34123222748815163,0.13333333333333333,0.09523809523809523
8998,['at the gop convention'],cnn politics,cnnpolitics ),at the gop convention,,0.0,0.0,0.0,0.0
9002,['the next 7 days'],7 days,7 days,the next 7 days,,0.4654650895820811,0.4654650895820811,0.3,0.3
9005,['he said no'],no,i said no !,he said no,,0.27480916030534347,0.5282080326918914,0.16666666666666666,0.5
9014,['the ability to swim.'],swim,swim,the ability to swim.,,0.0,0.0,0.1,0.1
9015,"['nbcsnl\'s ""heroin am"" skit.']",""" heroin am "" skit","heroin am "" skit","nbcsnl's ""heroin am"" skit.",,0.0,0.0,0.6,0.6
9017,['the player was injured on the court.'],chris paul down on court holding right shoulder,"cp taken to locker room — brad turner ( @ ba _ turner ) january 4 , 2014",the player was injured on the court.,,0.10013908205841446,0.0,0.07692307692307693,0.0
9018,['big crowds and warwick davis.'],big crowds and warwick davis,big crowds and warwick davis,big crowds and warwick davis.,,0.7291176307376644,0.7291176307376644,1.0,1.0
9021,['mindy khalling and cory booker'],mindy kaling and cory booker,mindy kaling and cory booker,mindy khalling and cory booker,,0.6739934497148535,0.6739934497148535,0.5,0.5
9022,['as a joke'],as a joke,as a joke,as a joke,,0.8875013295249914,0.8875013295249914,1.0,1.0
9026,"['sep 19, 2016']","september 19 , 2016","september 19 , 2016","sep 19, 2016",,0.22570532915360503,0.22570532915360503,0.5,0.5
9030,"['he scans for strange vehicles, exits, and shoppers.']",scan for strange vehicles and emergency exits,scan for strange vehicles and emergency exits,"he scans for strange vehicles, exits, and shoppers.",,0.4314938858609817,0.4314938858609817,0.3076923076923077,0.3076923076923077
9031,['video of the year.'],vid of the year,vid of the year,video of the year.,,0.42124590607178336,0.42124590607178336,0.6,0.6
9039,['attack on un'],attack,attack,attack on un,,0.27480916030534347,0.27480916030534347,0.16666666666666666,0.16666666666666666
9045,"['piper, mean gene, mr. wonderful, and richard flair']",piper,"my kids are watching # hulkhogans bday > boy do i feel old ! piper , mean gene , mr . wonderful , richard flair . they ' re all grey . # timeflies — paul barberi","piper, mean gene, mr. wonderful, and richard flair",,0.0,0.17764902151324302,0.038461538461538464,0.17346938775510204
9047,['a black desert.'],the endless night,the endless night,a black desert.,,0.0,0.0,0.0,0.0
9049,['women with equal rights'],a world where women have equal rights,equal rights,women with equal rights,,0.5251724902940729,0.4654650895820811,0.18181818181818182,0.3
9056,['speedy recovery for @giancarlo818'],a speedy recovery,a speedy recovery,speedy recovery for @giancarlo818,,0.4422529197604025,0.4422529197604025,0.3,0.3
9058,['congratulations on the new birth'],congratulations,congratulations,congratulations on the new birth,,0.16981132075471694,0.16981132075471694,0.07142857142857142,0.07142857142857142
9062,['sharp eyed viewers'],sharp eyed viewers,sharp eyed viewers,sharp eyed viewers,,0.8875013295249914,0.8875013295249914,1.0,1.0
9066,['that the competition is not close'],we need you to download & get your friends,we are still neck and neck,that the competition is not close,,0.0,0.0,0.0,0.0
9071,['donald trump will announce tomorrow'],realdonaldtrump,i will be making my announcement on the next secretary of state tomorrow morning,donald trump will announce tomorrow,,0.0,0.32190760059612517,0.0,0.04
9072,['kim kardashian looking like jackie o'],trying to look like jackie o,trying to look like jackie o,kim kardashian looking like jackie o,,0.7242680384048567,0.7242680384048567,0.3333333333333333,0.3333333333333333
9076,"['masters’ from oxford, and bsc from nyu']",oxford,oxford,"masters’ from oxford, and bsc from nyu",,0.0,0.0,0.045454545454545456,0.045454545454545456
9080,['vice president mike pence is working hard.'],mike pence,mike pence,vice president mike pence is working hard.,,0.2785096899648154,0.2785096899648154,0.13636363636363635,0.13636363636363635
9086,['made him kinda like hillary even more.'],making me kinda like hillary even more,making me kinda like hillary even more,made him kinda like hillary even more.,,0.5207983076697602,0.5207983076697602,0.6363636363636364,0.6363636363636364
9090,['a virtual street corner'],a virtual street corner,a virtual street corner,a virtual street corner,,0.9113970384220804,0.9113970384220804,1.0,1.0
9093,['taylor & nicki'],taylor & nicki used an insensitive juxtaposition of photos,taylor & nicki used an insensitive juxtaposition of photos,taylor & nicki,,0.6431169054528924,0.6431169054528924,0.11538461538461539,0.11538461538461539
9094,['in a movie'],in a movie,bonadepaparazi,in a movie,,0.8875013295249914,0.0,1.0,0.0
9096,"[""pickin' and grinnin'""]",pickin & grinnin,rip,pickin' and grinnin',,0.0,0.0,0.3333333333333333,0.0
9101,"['sweet, hilarious and courageous']","silly , wonderful , man . the best","sweet , hilarious and courageous","sweet, hilarious and courageous",,0.0,0.6354424793735022,0.0,1.0
9107,['the white house'],the white house,the white house,the white house,,0.8875013295249914,0.8875013295249914,1.0,1.0
9108,['jfk airport in new york city'],jfk @ ny _ njairports # nyc,jfk @ ny _ njairports # nyc,jfk airport in new york city,,0.11631663974151857,0.11631663974151857,0.05555555555555555,0.05555555555555555
9111,['danny leroux and damian trillard'],@ dannyleroux hosts @ damiantrillard,dannyleroux,danny leroux and damian trillard,,0.0,0.0,0.0,0.0
9112,['on a veitnam war memorial'],vietnam war memorial,on a vietnam war memorial,on a veitnam war memorial,,0.3647150701920202,0.6739934497148535,0.21428571428571427,0.42857142857142855
9114,['his opinion of a movie'],fantasticfour does look pretty great,i was wrong,his opinion of a movie,,0.0,0.0,0.0,0.0
9116,['the university of houston'],university of houston,university of houston downtown,the university of houston,,0.6988199445078672,0.6656259971437435,0.6,0.6
9118,['donald j trump'],donald j . trump,@ cnn,donald j trump,,0.752363097380537,0.0,1.0,0.0
9120,['coaches and texas tech and cal'],texas tech and cal,texas tech and cal,coaches and texas tech and cal,,0.648681166136712,0.648681166136712,0.5555555555555556,0.5555555555555556
9124,['dec 11 - 19'],dec . 11 - 19,dec . 11 - 19,dec 11 - 19,,0.8042881261513763,0.8042881261513763,1.0,1.0
9125,['donald glover playing lando'],donald glover as lando,"donald glover as lando - lando played by donald glover - did i mention donald glover ? — kaz . ( @ galensdeathstar ) february 4 , 2018",donald glover playing lando,,0.6000095701609782,0.3642404052501578,0.4,0.05405405405405406
9128,['being more understanding'],try to understand each other a little bit,let ' s try to understand each other a little bit,being more understanding,,0.18227848101265823,0.1592920353982301,0.0,0.0
9129,['a shirt featuring women in lingerie'],a shirt featuring women in lingerie,a shirt featuring women in lingerie,a shirt featuring women in lingerie,,0.9367162081329405,0.9367162081329405,1.0,1.0
9130,['posed for a photo'],posed with me for a photo,posed with me for a photo,posed for a photo,,0.7693989151996042,0.7693989151996042,0.3888888888888889,0.3888888888888889
9133,['they got married'],we got married,we got married,they got married,,0.5616612080957111,0.5616612080957111,0.5,0.5
9136,['transgender in the military'],transgender americans in the military,transgender americans in the military,transgender in the military,,0.8042881261513763,0.8042881261513763,0.5,0.5
9139,['same thing basically'],""" same thing basically .",""" same thing basically . """,same thing basically,,0.7877230735428918,0.745799436575623,1.0,1.0
9140,['new orleans pelicans'],new orleans pelicans,new orleans pelicans,new orleans pelicans,,0.8875013295249914,0.8875013295249914,1.0,1.0
9143,['the admiral kuznetsov'],admiral kuznetsov,admiral kuznetsov,the admiral kuznetsov,,0.5996383004580546,0.5996383004580546,0.5,0.5
9144,['the president of the united states'],laverne cox,laverne cox,the president of the united states,,0.0,0.0,0.0,0.0
9147,['in memory of armenian genociden'],in memory of # armeniangenocide victims,memory of # armeniangenocide victims,in memory of armenian genociden,,0.5130065488583765,0.33699672485742677,0.42857142857142855,0.21428571428571427
9149,['add your name to the patetion'],add your name now,"if you ' re committed to stopping her , add your name now",add your name to the patetion,,0.473755158109426,0.45974996569908144,0.3333333333333333,0.18421052631578946
9152,['the sound of music live'],# thesoundofmusiclive,thesoundofmusiclive,the sound of music live,,0.0,0.0,0.0,0.0
9153,['dick gregory & jerry lewis.'],losing dick gregory & jerry lewis,4,dick gregory & jerry lewis.,,0.7024254631384049,0.0,0.7142857142857143,0.0
9162,['balance inclusion and diversity'],balance and inclusion and diversity,balance and inclusion and diversity,balance inclusion and diversity,,0.8042881261513763,0.8042881261513763,0.5,0.5
9172,['they can descend en masse'],so we can descend en masse,so we can descend en masse,they can descend en masse,,0.7024254631384049,0.7024254631384049,0.5555555555555556,0.5555555555555556
9175,['so much fun'],so much fun,fun,so much fun,,0.8875013295249914,0.27480916030534347,1.0,0.16666666666666666
9184,"[""eli roth's death wish""]",death wish,eli roth ' s death wish,eli roth's death wish,,0.4654650895820811,0.5479539453524915,0.3,0.2857142857142857
9187,['americans come together'],americans come together,americans come together,americans come together,,0.8875013295249914,0.8875013295249914,1.0,1.0
9188,"['terrible, terrible news.']",terrible terrible news,terrible terrible news,"terrible, terrible news.",,0.24,0.24,1.0,1.0
9190,['it needs close contact with an infected person.'],close contact,close contact,it needs close contact with an infected person.,,0.2456244350272789,0.2456244350272789,0.11538461538461539,0.11538461538461539
9193,['university of houston'],houston floods . # staysafe # universityofhouston,sewahouston,university of houston,,0.1914893617021277,0.0,0.1,0.0
9196,['the boston marathon'],boston marathon,boston marathon,the boston marathon,,0.5996383004580546,0.5996383004580546,0.5,0.5
9197,['fighting crime and rescuing'],fighting crime and rescuing @ edmontonoilers,fighting crime and rescuing,fighting crime and rescuing,,0.8323260624859181,0.9113970384220804,0.7142857142857143,1.0
